第0类：
		不是	0.00667424385208
		生活	0.00661695666396
		喜欢	0.00624458994117
		不会	0.00541392571341
		如果	0.00507020258468
		这样	0.00507020258468
		那么	0.00504155899062
		不要	0.00495562820844
		因为	0.00495562820844
		一样	0.00446868710941
		觉得	0.00446868710941
		只是	0.00446868710941
		我们	0.00426818195098
第19类：
		10	0.00593716904496
		中国	0.00573794855489
		回应	0.00358636726218
		11	0.003068393988
		12	0.00302854988999
		恒大	0.00278948530191
		15	0.00266995300787
		30	0.00266995300787
		美国	0.00263010890986
		50	0.00263010890986
		曝光	0.00259026481184
		今日	0.00243088841979
		日本	0.00235120022376
		14	0.00231135612575
		现场	0.00227151202774
		不知	0.00223166792972
		小时	0.00219182383171
		19	0.00207229153767
		加入	0.00203244743966
		公园	0.00203244743966
